FacilityID,State,Latitude,Longitude
19080,VIC,-38.15000828,145.1609178
19081,SA,-37.10468069,140.7194592
19082,VIC,-38.244248,144.174802
19083,QLD,-27.70387381,140.8614395
19084,NSW,-34.54985594,148.3536134
19085,QLD,-27.70255631,140.853336
19086,WA,-32.33065264,117.8757458
19089,QLD,-27.70234049,140.8456679
19090,WA,-35.03129303,117.0712394
19092,VIC,-38.08363588,145.2724815
19093,QLD,-27.70225188,140.8400331
19095,QLD,-27.7240309,140.7775641
19097,SA,-35.27679655,136.9392776
19098,VIC,-38.11043789,145.2829978
19099,SA,-35.27217556,136.8941019
19100,VIC,-38.11833626,145.3074856
19104,SA,-32.46169095,137.7444099
19106,WA,-29.21635203,116.009131
19107,SA,-35.23423002,136.846067
19108,VIC,-38.3708018,144.8338499
19109,SA,-35.28525574,136.8998094
19110,VIC,-35.7671757,142.0496152
19111,SA,-35.22938331,136.851152
19112,VIC,-37.95002878,145.0044833
19113,SA,-35.27543009,136.9383749
19114,VIC,-36.61692911,142.4657741
19115,SA,-35.2372138,136.8403556
19116,WA,-17.30997335,123.6478649
19117,SA,-35.19525753,136.873707
19118,WA,-17.30294036,123.6294471
19119,SA,-35.2744032,136.895482
19120,VIC,-37.88047394,144.7349997
19122,VIC,-34.185271,142.159342
19124,NT,-12.38026189,130.8418962
19126,NSW,-35.29944542,148.2269912
19127,SA,-35.97916933,136.9060196
19128,SA,-33.049321,135.464824
19129,SA,-28.76440381,136.9378074
19130,NSW,-33.92500939,151.2580183
19131,SA,-34.85448947,135.9589204
19132,NSW,-33.92060547,151.2209237
19133,SA,-34.7659429,135.9572389
19134,SA,-35.03386421,138.9032049
19136,NSW,-34.01610065,151.1189369
19137,QLD,-25.34616006,152.5958347
19138,NSW,-34.06415855,151.1551675
19139,SA,-34.75717625,135.9856117
19140,TAS,-42.873,147.638
19141,SA,-34.73371761,135.984388
19142,VIC,-37.03967052,144.7983127
19143,SA,-34.73394441,135.9971467
19144,QLD,-17.35496028,145.58605
19146,NSW,-33.279808,149.102023
19147,SA,-34.23579073,140.3931211
19149,SA,-35.03569044,138.7064529
19150,NSW,-34.78175741,149.2667084
19151,SA,-35.03370892,138.707977
19152,NSW,-34.7850154,149.2651921
19153,SA,-35.03670082,138.707444
19155,SA,-33.93708209,138.7298433
19156,NSW,-34.77970604,149.2682619
19157,SA,-34.96290679,135.9904646
19158,NSW,-36.41608,148.62522
19160,WA,-20.31203128,118.5764468
19161,SA,-34.89682635,138.6919123
19162,WA,-20.39685387,118.6072099
19167,SA,-34.98616041,138.7141152
19168,NSW,-33.69720313,151.2956981
19169,SA,-32.7524166,138.0748816
19170,QLD,-25.96683599,152.9755939
19171,SA,-32.84230877,138.0308726
19172,WA,-32.05735283,115.8568276
19173,SA,-32.83928931,138.0384832
19174,WA,-31.08991754,116.4486094
19175,SA,-32.84041654,138.0355953
19176,QLD,-24.82566516,152.2704787
19178,WA,-31.03459436,116.0440227
19180,WA,-32.05682467,115.7661109
19181,SA,-32.74707398,138.0759423
19182,WA,-30.91245913,116.0368415
19184,VIC,-37.284739,144.708188
19185,SA,-37.04245044,140.8013531
19187,SA,-26.0705121,135.2484994
19191,NT,-26.42521107,135.5060423
19192,VIC,-37.61998062,144.7073648
19194,VIC,-37.73435382,144.7387391
19196,VIC,-37.731618,144.662218
19198,VIC,-37.70752954,144.5768369
19199,SA,-26.28461363,136.0988807
19200,VIC,-37.686814,144.58427
19201,SA,-35.6281646,138.500568
19202,QLD,-24.60920115,152.1303508
19203,SA,-35.6334234,138.4998251
19205,SA,-35.4246081,140.8778555
19206,VIC,-35.35191631,143.5399955
19207,SA,-35.16986543,138.5522375
19208,VIC,-36.716783,144.69615
19209,SA,-34.69480381,138.8163235
19210,QLD,-25.843626,148.5655891
19211,SA,-34.69397962,138.835536
19213,SA,-34.68790382,138.830401
19214,SA,-35.77607786,137.8698134
19215,SA,-34.70076691,138.8192799
19216,VIC,-37.968343,145.105766
19217,SA,-34.65706586,138.8279596
19218,VIC,-35.33918662,143.5520564
19219,SA,-34.69608698,138.8254819
19220,VIC,-35.33757427,143.554181
19221,SA,-34.68173662,138.8326886
19222,VIC,-35.05486205,142.8820931
19224,WA,-29.43610074,116.2830695
19226,WA,-29.75873441,116.4470348
19227,SA,-34.67711306,138.8450531
19228,WA,-29.75842245,116.4448318
19230,QLD,-27.99698735,153.4160926
19232,QLD,-28.11147725,153.4549022
19233,SA,-34.68997606,138.823548
19234,SA,-34.88617736,138.6005545
19235,SA,-38.04784976,140.9442944
19236,SA,-34.88158365,138.6078236
19237,SA,-35.88851626,136.552586
19238,SA,-34.87763927,138.6161884
19239,SA,-35.75104265,136.6376227
19241,SA,-35.98778008,137.3441201
19242,QLD,-28.08791815,153.4522226
19243,SA,-37.71601334,140.5021591
19244,TAS,-41.31987829,148.248555
19247,SA,-35.02449148,138.6112915
19248,TAS,-41.44542424,148.2687733
19250,TAS,-41.2502964,148.3084605
19251,TAS,-41.1569338,146.1764629
19252,WA,-28.55773569,114.7612431
19254,WA,-31.93652614,115.7778601
19255,TAS,-41.15671179,146.1712951
19257,TAS,-41.20690793,146.1093674
19262,WA,-31.93505755,115.8109532
19276,VIC,-38.65599888,146.2063943
19278,VIC,-37.77303694,145.0326816
19280,QLD,-20.27347055,148.7033262
19282,SA,-35.6704061,137.0695496
19284,SA,-35.70500089,137.4914804
19286,SA,-34.62053892,135.4592472
19288,VIC,-37.74236306,144.8008912
19290,NSW,-35.20793128,150.5478512
19292,NSW,-34.9319384,150.7781542
19296,WA,-31.86375072,116.2672531
19298,WA,-31.87906281,116.209512
19300,WA,-30.95454066,121.1620438
19304,TAS,-40.80562788,145.2600525
19306,TAS,-40.838131,145.120004
19308,NSW,-32.75722882,151.7480244
19310,VIC,-37.82168484,144.9556146
19314,VIC,-37.7981282,144.926436
19316,VIC,-37.83389707,144.9817536
19318,VIC,-37.79722459,144.9842
19322,WA,-29.19801409,115.4455318
19324,VIC,-37.80823705,144.9601833
19326,VIC,-37.83772443,145.1107221
19328,TAS,-42.92411991,147.3439506
19330,SA,-34.13054,138.87784
19332,SA,-33.83645037,138.6127111
19334,NSW,-33.60611926,150.7814837
19336,VIC,-37.77055866,144.7720562
19338,VIC,-37.75918054,144.7961288
19591,QLD,-27.3270044,151.4537532
19593,WA,-31.9323,117.8376
19595,WA,-32.36148248,115.9932702
19597,TAS,-41.15151357,146.7659685
19599,WA,-14.82367968,125.7152853
19601,WA,-14.82285927,125.7165312
19603,WA,-14.79253517,125.8247878
19609,QLD,-27.27187938,150.4601047
19611,NT,-19.64771074,134.2003946
19615,SA,-34.1816199,139.9864912
19617,SA,-34.18686375,140.0272551
19619,NSW,-35.11042893,148.6769822
19621,NSW,-35.355716,145.727134
19623,WA,-31.94441846,115.8332811
19625,WA,-31.95723086,115.8244351
19627,TAS,-41.06412102,146.8032928
19629,TAS,-41.10940752,146.8390022
19633,WA,-32.28318919,115.7096819
19637,VIC,-36.60139906,143.94142
19639,WA,-32.4418263,118.8970875
19641,VIC,-37.903243,145.040019
19643,QLD,-10.58436473,142.2166238
19645,QLD,-10.58676764,142.2106663
19647,QLD,-10.57018641,142.2212015
19649,QLD,-10.58351424,142.220832
19651,QLD,-10.57628932,142.2161634
19653,QLD,-10.58724999,142.2129774
19655,VIC,-37.70913384,148.4533973
19659,WA,-32.0006,118.8202
19661,QLD,-26.66011449,152.9648783
19665,QLD,-26.66127173,152.9634486
19667,QLD,-26.5610608,152.9577732
19669,QLD,-26.72020911,153.0558349
19671,QLD,-26.68604735,152.9591434
19673,QLD,-26.68188288,152.9727631
19675,QLD,-26.49185016,153.0645173
19677,QLD,-26.68749786,152.9503371
19679,QLD,-26.51589668,152.9528949
19685,QLD,-26.6281995,152.9592196
19687,QLD,-26.62470098,152.9402543
19689,QLD,-26.63879949,153.09991
19691,QLD,-26.68206976,153.122166
19693,QLD,-26.65422628,153.0994868
19695,QLD,-26.6420454,153.0618183
19697,QLD,-26.60549645,153.0726714
19699,QLD,-26.63565628,152.7837873
19703,QLD,-26.47730852,152.9527835
19705,QLD,-26.72564689,152.957291
19713,VIC,-37.56069449,144.2983599
19715,VIC,-37.4049443,148.893139
19717,VIC,-37.3006104,143.2485116
19719,VIC,-37.2255827,147.9210486
19721,VIC,-37.3667611,146.0558039
19723,VIC,-37.3639962,147.292959
19725,VIC,-37.4463862,147.1404508
19727,VIC,-37.3907363,146.2489526
19729,VIC,-37.7808318,147.112851
19731,VIC,-37.5126896,146.0372701
19733,VIC,-37.9994657,146.4717204
19735,VIC,-37.9995159,146.4718871
19737,VIC,-37.3472636,146.0600498
19739,VIC,-37.0684278,146.3412697
19741,VIC,-37.0801184,146.3273416
19743,VIC,-37.0940009,143.2979801
19745,VIC,-37.1032447,146.3669668
19747,VIC,-38.1478211,141.4386486
19749,VIC,-37.4978295,147.1545862
19751,VIC,-37.5778711,146.2667947
19753,VIC,-37.9800467,146.4262588
19755,VIC,-37.7425531,148.0266435
19757,VIC,-38.2379122,141.5946851
19759,VIC,-38.1846385,141.4991887
19761,VIC,-37.5923254,147.6979733
19763,VIC,-37.5692459,149.2726497
19765,VIC,-37.6920666,147.7766233
19767,VIC,-37.2953549,142.0602445
19769,VIC,-38.0796716,141.419369
19771,VIC,-37.383187,146.2116775
19773,VIC,-37.3464035,142.0524292
19775,VIC,-37.4784635,146.1924448
19777,VIC,-37.7490656,146.455614
19779,VIC,-37.3424959,148.7002351
19781,VIC,-37.2887252,146.2128365
19783,VIC,-37.8095936,146.8527944
19785,VIC,-37.4091963,147.2645258
19787,VIC,-37.4776364,144.2907186
19789,VIC,-37.3981754,147.272121
19791,VIC,-37.748398,146.4124072
19793,VIC,-37.757826,146.4009642
19795,VIC,-37.3196439,145.8603049
19797,VIC,-37.434814,146.2291662
19799,VIC,-37.4335583,146.2286849
19801,VIC,-37.8309545,145.9956313
19803,VIC,-37.7902184,146.123351
19805,VIC,-37.7475937,146.439778
19807,VIC,-37.5846111,141.2082866
19809,VIC,-37.3689027,144.2651355
19811,VIC,-36.5178416,145.3241625
19813,VIC,-36.5171942,145.3233172
19815,VIC,-37.6013827,146.2155765
19817,VIC,-34.1562687,142.0737978
19819,VIC,-37.5873887,148.4852893
19821,VIC,-37.6890517,148.6187358
19823,VIC,-35.9613288,144.9676083
19825,VIC,-37.7402819,148.42219
19827,VIC,-37.3220305,145.1722
19829,VIC,-37.3857297,147.2772537
19831,VIC,-37.4085754,146.2450255
19833,VIC,-37.3923151,145.5550593
19835,VIC,-37.6286135,144.16194
19837,VIC,-37.820945,145.9940914
19839,VIC,-37.8198911,145.9938639
19841,VIC,-37.8607039,145.7448174
19843,VIC,-37.0638129,146.4166049
19845,VIC,-37.3009247,143.2746061
19849,VIC,-37.2366416,146.2313617
19851,VIC,-37.5595458,146.2393033
19853,VIC,-37.3967012,145.5597169
19855,VIC,-36.4853503,147.8896766
19857,VIC,-37.4167252,146.2397563
19859,VIC,-37.74342062,148.044029
19861,VIC,-37.3885722,145.5528306
19863,VIC,-37.3707568,146.0575186
19865,VIC,-37.2425615,149.116652
19867,VIC,-37.85485062,146.0412053
19869,VIC,-37.8527023,146.0423993
19871,VIC,-37.3201931,147.2126162
19873,VIC,-37.6470958,146.1285455
19875,VIC,-37.3828355,146.2250041
19877,VIC,-37.3847286,146.2287145
19879,VIC,-35.6627878,144.1307158
19881,VIC,-37.5201394,146.0788604
19883,VIC,-36.8164253,143.8011885
19885,VIC,-37.5915484,141.2893249
19887,VIC,-37.6416537,148.321471
19889,QLD,-19.31673266,146.7908928
19891,QLD,-27.49846593,152.972887
19897,NSW,-33.34528613,151.4964156
19899,QLD,-27.2703754,152.9748073
19901,NSW,-33.9489,151.0813
19903,SA,-35.08618,137.74577
19907,SA,-34.94681665,138.5202118
19909,ACT,-35.31641475,149.1423562
19911,QLD,-26.8069046,152.9756486
19913,NSW,-32.23872,151.69416
19917,WA,-26.59556915,120.2247272
19921,NSW,-33.88235848,151.2062546
19923,NSW,-30.4998,153.0187
19925,VIC,-38.32503513,144.3292075
19927,VIC,-38.327764,144.326565
19929,VIC,-38.331032,144.327296
19931,VIC,-38.333695,144.3259
19933,VIC,-38.337028,144.324831
19935,VIC,-38.338356,144.32532
19937,VIC,-38.339913,144.324102
19939,VIC,-38.341439,144.320224
19941,VIC,-38.341884,144.318867
19943,VIC,-38.339666,144.318314
19945,VIC,-38.414252,144.186352
19947,VIC,-38.427104,144.178894
19949,VIC,-38.467339,144.101024
19951,VIC,-38.46834,144.084697
19953,VIC,-38.530406,143.980961
19955,VIC,-38.536435,143.974841
19957,VIC,-38.535001,143.977145
19959,VIC,-38.539169,143.976314
19961,VIC,-38.54151,143.975672
19963,VIC,-38.543376,143.978051
19965,VIC,-38.548747,143.986351
19967,VIC,-38.35017287,144.3001432
19969,VIC,-38.311886,144.364665
19971,SA,-34.42306759,137.9168156
19973,VIC,-37.88440151,145.0042959
19977,NSW,-33.87066202,151.2023802
19979,NSW,-33.87709449,151.2024893
19981,NSW,-33.87555137,151.2008541
19983,NSW,-33.87588514,151.2032915
19985,NSW,-33.87498301,151.1989205
19987,NSW,-33.84335227,151.0414087
19991,NSW,-33.7638,150.8688
19993,NSW,-31.6355,152.7063
19995,NSW,-30.3254,149.792
19997,NSW,-33.9474,151.0697
20003,QLD,-22.97580849,143.8601664
20039,QLD,-20.0805639,140.2276062
20049,QLD,-25.38042196,141.6236245
20053,QLD,-17.94068883,141.7553294
20055,QLD,-27.91933243,149.7148949
20063,VIC,-37.8456,144.9674
20067,VIC,-37.8563,144.9778
20073,VIC,-37.849167,144.966497
20077,VIC,-36.3613,148.04
20079,VIC,-36.38043853,148.00801
20081,VIC,-37.1963,146.416
20083,VIC,-37.1983,146.43
20085,VIC,-36.9622,146.537
20087,VIC,-36.96062222,146.535475
20089,VIC,-37.1673,146.542
20091,VIC,-36.92,147.775
20093,VIC,-37.2163,146.524
20095,VIC,-37.2963,146.7543
20097,VIC,-36.9814,147.492
20099,VIC,-36.9334,147.262
20101,NSW,-36.6435,148.139
20103,VIC,-36.731,148.059
20105,VIC,-36.7565,147.326
20107,VIC,-37.0489,146.626
20109,VIC,-36.9066,147.292
20111,VIC,-36.9983,147.4953
20113,VIC,-36.9122,147.169
20115,VIC,-36.9489,147.182
20117,VIC,-36.5381,148.132
20119,VIC,-37.37,147.01
20121,VIC,-36.848,147.332
20123,VIC,-36.9014,147.123
20125,VIC,-36.8765,147.365
20127,VIC,-37.4863,146.984
20129,VIC,-37.2316,146.697
20131,VIC,-37.18295822,146.68018
20133,VIC,-37.0233,147.221
20135,VIC,-36.8487,147.351
20137,VIC,-36.9415,147.474
20139,VIC,-36.94198611,147.474175
20141,VIC,-36.8745,147.372
20143,VIC,-36.805,147.664
20145,WA,-29.20451317,116.208082
20147,WA,-30.82538538,117.48348
20149,NSW,-34.44715939,150.4461885
20151,VIC,-37.089,146.573
20153,VIC,-37.2065,146.576
20155,VIC,-37.1825,146.512
20157,VIC,-37.1967,146.475
20159,VIC,-36.8099,147.331
20161,NSW,-36.8983,148.425
20163,VIC,-36.9287,147.304
20165,VIC,-36.8547,148.051
20167,VIC,-36.7204,147.312
20169,VIC,-36.5055,147.575
20171,VIC,-36.7,147.252
20173,VIC,-36.8665,146.439
20175,VIC,-37.0655,146.5
20177,VIC,-37.4593,147.056
20179,VIC,-36.8939,147.251
20181,VIC,-36.9426,147.317
20183,VIC,-36.9377,146.427
20185,VIC,-36.95152852,148.3266
20187,VIC,-36.8975,147.203
20189,VIC,-36.8262,147.66
20191,VIC,-36.7775,148.105
20193,VIC,-36.9648,146.439
20195,VIC,-36.8966,147.307
20197,VIC,-36.779,147.596
20199,VIC,-36.9518,147.215
20201,VIC,-37.3405,143.948
20203,VIC,-37.2547,142.911
20207,VIC,-37.81873822,146.83767
20209,VIC,-37.8535,146.43
20211,VIC,-37.9245,146.384
20213,VIC,-37.8928,146.355
20215,VIC,-37.75656862,148.96175
20217,VIC,-35.6437,141.1643
20219,VIC,-35.96199766,141.4070041
20221,VIC,-37.1328,142.732
20223,VIC,-37.099,142.095
20225,VIC,-37.9911,145.126
20227,VIC,-38.0078,145.135
20229,VIC,-37.8602,144.271
20231,VIC,-37.7691,144.2632
20233,VIC,-37.8654,144.184
20237,VIC,-37.8204,144.265
20239,VIC,-37.8533,144.1952
20241,VIC,-37.8568,144.251
20243,VIC,-37.9841,145.641
20245,VIC,-37.9466,145.673
20247,VIC,-37.9809,145.811
20249,VIC,-37.9844,145.595
20251,VIC,-36.1232,147.775
20253,VIC,-36.1153,147.781
20255,VIC,-36.0836,147.776
20257,VIC,-37.7979,148.743
20259,VIC,-37.8007,148.7421
20261,VIC,-37.8094,148.7269
20263,VIC,-37.8121,148.7279
20265,VIC,-38.8931,145.9805
20267,VIC,-38.41942058,141.5491445
20271,VIC,-37.4094,145.7577
20275,VIC,-37.9514,145.2515
20277,VIC,-35.902,145.6528
20279,VIC,-35.987,145.806
20281,VIC,-35.9145,145.6668
20283,VIC,-37.12155772,144.36176
20285,VIC,-37.9417,141.447
20287,VIC,-37.4629,143.905
20289,VIC,-37.5082,149.791
20291,VIC,-37.491,149.68
20293,VIC,-37.52177463,149.7182877
20295,VIC,-37.50615076,149.8037766
20297,VIC,-37.4958,149.702
20299,VIC,-37.5028,149.7219
20301,VIC,-37.50661973,149.7413549
20303,VIC,-37.5556,149.757
20305,VIC,-37.777,149.323
20307,VIC,-37.50875835,149.7039995
20309,VIC,-37.6455,149.699
20311,VIC,-37.5078,149.693
20313,VIC,-37.9563,145.2437
20315,VIC,-37.8483,145.3487
20317,VIC,-37.8457,145.386
20319,VIC,-37.8718,145.319
20321,VIC,-37.8822,145.358
20325,VIC,-37.8751,145.1898
20327,VIC,-37.89781944,145.1941889
20331,VIC,-37.897,145.196
20333,VIC,-36.6787,145.2042
20335,VIC,-37.2883,141.1791
20337,VIC,-38.3793,141.3690309
20339,VIC,-38.0163,141.161
20341,VIC,-38.4185,141.555
20345,VIC,-38.365,141.3664
20347,VIC,-38.127,141.188
20349,VIC,-38.3645,141.469
20351,VIC,-38.0956,141.095
20353,VIC,-38.38664404,141.5817876
20355,VIC,-37.3122,148.8413
20357,VIC,-37.2945,148.9723
20359,VIC,-37.2418,148.8393
20361,VIC,-37.2051,148.8232
20363,VIC,-38.3415,145.2798
20365,VIC,-38.97377812,146.43678
20367,VIC,-37.8944,147.946
20369,VIC,-37.89089157,147.9609021
20371,VIC,-37.9352,147.837
20373,VIC,-38.0502,147.619
20375,VIC,-38.194,147.421
20377,VIC,-38.0529,147.525
20379,VIC,-38.0771,147.461
20381,VIC,-37.9589,147.777
20383,VIC,-37.2716,142.613
20385,VIC,-37.1749,142.418
20387,VIC,-37.123,142.503
20389,VIC,-37.1582,142.53
20391,VIC,-37.2518,142.278
20395,VIC,-36.8875,142.383
20397,VIC,-37.3713,142.504
20399,VIC,-37.3233,142.618
20401,VIC,-37.3649,142.58
20403,VIC,-36.8921,142.375
20407,VIC,-37.0603,142.515
20409,VIC,-37.1077,142.423
20411,VIC,-37.3757,142.282
20413,VIC,-37.0177,142.425
20415,VIC,-37.4338,142.475
20417,VIC,-37.15,142.502
20419,VIC,-37.0933,142.386
20421,VIC,-37.3443,147.1549
20423,VIC,-38.8001,143.483
20425,VIC,-38.8013,143.477
20427,VIC,-38.5501,143.958
20429,VIC,-38.6514,143.608
20431,VIC,-38.51632459,143.9292316
20435,VIC,-38.4579,144.06
20437,VIC,-38.7932,143.62
20439,VIC,-38.5543,143.942
20441,VIC,-36.6468,144.2625
20443,VIC,-36.7944,144.2934
20445,VIC,-36.627,144.2465
20447,VIC,-34.7562,142.334
20449,VIC,-36.8529,144.742
20451,VIC,-37.2653,144.15
20453,VIC,-37.3375,144.12
20455,VIC,-37.2244,142.539
20457,VIC,-37.1789,142.5
20459,VIC,-37.1724,142.514
20463,NSW,-35.08548995,150.5333392
33443,NSW,-32.16049,150.88782
33445,NSW,-34.63549,143.56177
33447,NSW,-33.41554,149.58667
33449,NSW,-32.9956,151.68944
33455,NSW,-33.53287,149.25647
33457,NSW,-34.97853,148.62064
33459,NSW,-30.09415,145.93525
33461,NSW,-35.43985,149.80164
33463,NSW,-31.95963,141.46029
33465,NSW,-31.9151,141.4801
33467,NSW,-35.38866239,150.4432335
33469,NSW,-30.11326,148.99697
33473,NSW,-30.96357,148.3895
33475,NSW,-32.58248,151.78229
33477,NSW,-32.74247,151.56547
33479,NSW,-31.49817,145.84267
33481,NSW,-34.79741,145.87923
33485,NSW,-34.84343,150.59541
33489,NSW,-34.56673,146.00839
33491,NSW,-35.80938,145.56619
33493,NSW,-32.25079,148.6146
33495,NSW,-34.57978,142.74488
33497,NSW,-29.1045,153.42237
33501,NSW,-33.40201,147.98466
33503,NSW,-32.179598,152.511775
33505,NSW,-29.73406,151.73458
33507,NSW,-29.67422,152.92541
33509,NSW,-33.89628,148.15532
33511,NSW,-34.28824,146.03277
33513,NSW,-32.35813,149.54595
33515,NSW,-30.97744,150.22615
33517,NSW,-34.49753,144.83386
33519,NSW,-35.98094,146.63407
33521,NSW,-29.78465948,151.1194475
33523,NSW,-35.35511,145.7228
33525,NSW,-36.415074,148.618871
33527,NSW,-32.22283081,152.5323546
33529,NSW,-34.56398,146.39916
33531,NSW,-29.42579,147.97278
33533,NSW,-30.73919,150.71592
33535,NSW,-35.8086,144.8991
33537,NSW,-32.1381,150.35085
33539,NSW,-33.10931,151.47833
33543,NSW,-34.7465,146.56713
33545,NSW,-33.79286,151.14301
33547,NSW,-33.69907,149.85474
33549,NSW,-33.29078,149.10951
33551,NSW,-31.45161,152.88982
33553,NSW,-32.803014,149.967552
33555,NSW,-31.13262,150.9235
33557,NSW,-34.42206,147.51785
33559,NSW,-29.05688,152.01547
33567,NSW,-35.12482,147.34838
33569,NSW,-30.03316,148.11495
33571,NSW,-30.84937,143.0897
33575,NSW,-28.38925,152.60576
33577,NSW,-33.25633,151.40334
33579,NSW,-33.25293,151.40427
33581,NSW,-34.31164,148.29611
33583,NT,-23.73256,133.86016
33585,NT,-16.0723,136.30662
33587,NT,-12.42823,130.89464
33589,NT,-12.66434,132.83846
33591,NT,-14.49036,132.2557
33593,NT,-13.82428,131.83223
33597,NT,-19.64352,134.19278
33599,NT,-25.22258,130.9752
33601,QLD,-22.96727,145.23909
33603,QLD,-17.25628,145.47999
33605,QLD,-17.3481,145.9258
33609,QLD,-23.55155,145.29361
33611,QLD,-23.64993,145.21537
33615,QLD,-24.40584,150.50101
33617,QLD,-24.42526,145.46274
33619,QLD,-28.02725,147.47757
33621,QLD,-19.99491,148.22949
33629,QLD,-16.95361,145.75308
33631,QLD,-24.00774,151.20071
33633,QLD,-19.92169,138.12415
33635,QLD,-23.086587,148.017843
33637,QLD,-21.91461,149.46345
33639,QLD,-27.53346,151.19734
33641,QLD,-26.41631,146.2519
33643,QLD,-20.07276,146.25358
33645,QLD,-25.23513,152.27839
33647,QLD,-26.73525,150.63061
33649,QLD,-22.819,147.64442
33651,QLD,-27.926,151.9132
33657,QLD,-28.06821,145.69685
33659,QLD,-28.58791,148.22358
33663,QLD,-23.52485,148.15668
33665,QLD,-25.39537,141.55231
33667,QLD,-17.18213131,145.8858196
33671,QLD,-25.6289,151.6244
33673,QLD,-24.98404,151.95066
33675,QLD,-24.88519,151.85165
33677,QLD,-28.528333,150.310278
33679,QLD,-28.55077,150.31989
33683,QLD,-26.23097,152.69704
33689,QLD,-20.85077,144.19244
33693,QLD,-28.414,151.08423
33695,QLD,-25.83978,148.56831
33701,QLD,-17.42796,145.20175
33703,QLD,-24.25789,144.44307
33707,QLD,-17.45331,140.84197
33709,QLD,-26.94217131,152.5680054
33711,QLD,-26.54744,151.83112
33713,QLD,-23.64944206,148.0790228
33717,QLD,-21.17969,149.15185
33719,QLD,-26.6209777,152.8635462
33721,QLD,-16.9951,145.41397
33723,QLD,-26.65254,153.05792
33725,QLD,-25.5057,152.66229
33727,QLD,-25.51059,152.66175
33729,QLD,-27.32216,149.88027
33731,QLD,-26.66656,150.18549
33735,QLD,-26.49661,147.97952
33739,QLD,-20.728701,139.501927
33741,QLD,-16.63126564,145.3248138
33749,QLD,-27.27164,152.97956
33751,QLD,-20.40397,148.57166
33755,QLD,-25.90094,153.08853
33757,QLD,-17.61496,145.48094
33759,QLD,-27.22503,153.10621
33763,QLD,-23.36863,150.500003
33765,QLD,-24.46318,148.62231
33767,QLD,-26.57616,148.79602
33771,QLD,-23.46556,147.71931
33773,QLD,-24.1813,151.88336
33777,QLD,-28.02818,148.59
33779,QLD,-22.3511,149.5197
33781,QLD,-28.65798,151.93172
33785,QLD,-27.1492,149.0736
33791,QLD,-20.0807,140.22752
33793,QLD,-28.85359,151.17347
33797,QLD,-22.96993,147.55437
33801,QLD,-25.92366,152.99164
33803,QLD,-25.91386,153.00663
33807,QLD,-26.12238,149.95946
33809,QLD,-25.41768,142.65966
33811,QLD,-22.38724,143.03216
33813,QLD,-19.26146,146.74814
33815,SA,-35.52067,138.63429
33817,SA,-36.30615,140.77572
33819,SA,-32.12194,133.686
33821,SA,-33.70186,136.49023
33823,SA,-29.01493,134.75532
33827,SA,-33.05591,135.46714
33831,SA,-33.13477,136.41519
33833,SA,-35.65196667,137.64155
33835,SA,-35.32825,140.52147
33837,SA,-33.18169,138.30134
33839,SA,-34.45148,140.57849
33841,SA,-34.37079,137.67549
33843,SA,-34.91515783,139.3115165
33845,SA,-34.90853925,139.3174185
33847,SA,-32.81123,138.19728
33851,SA,-34.77687,139.04315
33853,SA,-35.44595,138.3107833
33855,SA,-32.73218,138.60905
33857,SA,-32.51128,137.78613
33861,SA,-33.60273,137.93636
33863,SA,-33.18597,138.0243
33867,SA,-34.53192,138.95032
33869,SA,-34.35927,136.10026
33873,SA,-35.96096,136.80757
33875,SA,-33.0461,137.52591
33877,SA,-32.99457,137.78282
33879,TAS,-41.0576,144.66052
33883,TAS,-41.87298,148.3015
33887,TAS,-42.69994,147.24997
33889,TAS,-41.06203,145.91422
33893,TAS,-41.93022,147.48788
33899,TAS,-41.52247,146.66093
33903,TAS,-43.31604,147.0236
33905,TAS,-41.56793,147.24401
33909,TAS,-42.82153,147.26878
33913,TAS,-42.87028731,147.321711
33915,TAS,-42.83192,147.28732
33917,TAS,-42.5279471,147.1964823
33919,TAS,-42.97436,147.31405
33921,TAS,-41.23703,146.41001
33923,TAS,-41.16191,146.57007
33931,TAS,-41.10977,146.0694
33935,TAS,-41.16378,146.5571
33937,TAS,-42.03010286,147.4909183
33941,TAS,-41.37791,146.3186
33943,TAS,-40.91813,145.56509
33947,TAS,-42.78321,147.55589
33949,TAS,-41.31624,148.23433
33959,TAS,-41.15146,146.1743
33961,TAS,-41.15866,146.1462
33965,TAS,-41.44348,145.53072
33967,TAS,-41.52614,146.8339
33969,TAS,-40.99235,145.71809
33971,TAS,-41.89084,145.34648
33973,VIC,-37.29692,142.97337
33975,VIC,-37.82464173,147.6377304
33977,VIC,-37.71196,147.8356
33981,VIC,-36.26823,143.35089
33983,VIC,-35.92185,145.65237
33987,VIC,-36.18819,147.89961
33989,VIC,-36.45803,142.02583
33991,VIC,-38.0542,147.46072
33993,VIC,-36.72263,142.19971
33997,VIC,-37.883,147.9717
33999,VIC,-36.60868,143.2579
34001,VIC,-37.55574,149.75588
34005,VIC,-36.33934,141.64469
34007,VIC,-37.81625,147.74
34009,VIC,-37.91928,147.7191
34015,VIC,-38.0906,147.06466
34023,VIC,-38.38936071,142.4850712
34025,VIC,-37.01438,148.27869
34027,WA,-35.025761,117.884178
34029,WA,-17.95315,122.2414
34031,WA,-31.8741,118.15141
34033,WA,-24.8767278,113.663189
34035,WA,-30.4963,115.0793
34037,WA,-28.55368,114.56503
